,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
15998,Believe,1,239026,0.0082,0.652,0.917,0.0,6,0.0509,-6.72,1,0.0548,132.975,4,0.459
16000,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1,236001,0.0123,0.667,0.83,0.0,0,0.191,-5.715,1,0.0749,113.03,4,0.701
16002,Irreplaceable,1,227853,0.0293,0.447,0.6940000000000001,5.46e-06,7,0.16699999999999998,-4.637,0,0.382,175.868,4,0.509
16004,Shower,1,206166,0.0317,0.6990000000000001,0.529,3.59e-05,2,0.285,-7.547999999999999,1,0.0487,119.987,4,0.121
16007,Home,1,306320,0.32,0.545,0.59,0.000389,2,0.124,-6.693,1,0.0327,111.739,4,0.127
16031,Best Part (feat. H.E.R.),1,209831,0.8079999999999999,0.524,0.364,0.0,7,0.1,-10.209,1,0.0367,75.24,4,0.436
16042,Beyond,1,240600,0.229,0.58,0.687,0.0,6,0.109,-5.4,1,0.106,76.014,4,0.187
16092,7/11,1,213506,0.0128,0.747,0.705,0.0,9,0.126,-5.1370000000000005,0,0.126,136.024,4,0.56
16093,Sing,1,235382,0.304,0.818,0.67,1.22e-06,8,0.0601,-4.4510000000000005,0,0.0472,119.988,4,0.939
16095,Turn Down for What,1,213733,0.00107,0.818,0.799,0.128,1,0.057,-4.1,0,0.156,100.014,4,0.0815
16096,Blame,1,212960,0.0289,0.413,0.856,0.00571,0,0.343,-4.078,0,0.0808,128.017,4,0.35
16108,Rather Be (feat. Jess Glynne),1,227833,0.162,0.799,0.586,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,0.5489999999999999
16114,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],1,202626,0.00627,0.7659999999999999,0.873,0.0,11,0.0764,-6.381,0,0.14300000000000002,126.988,4,0.743
16129,Shut Up and Dance,1,199080,0.00701,0.578,0.866,0.0,1,0.257,-3.804,1,0.0619,128.03799999999998,4,0.619
16132,Firework,1,227880,0.139,0.638,0.826,0.0,8,0.0803,-4.968,1,0.0479,124.072,4,0.649
16133,Clarity,1,271426,0.0398,0.509,0.7809999999999999,0.0,8,0.0749,-3.48,1,0.07200000000000001,128.0,4,0.17600000000000002
16137,Crazy In Love,1,236133,0.00249,0.6459999999999999,0.77,0.0,2,0.0715,-6.596,0,0.226,99.165,4,0.6809999999999999
16139,One Last Time,1,197266,0.093,0.628,0.593,1.65e-06,8,0.096,-5.0360000000000005,1,0.0323,125.026,4,0.104
16141,Five More Hours - Deorro x Chris Brown,1,211975,0.0288,0.6990000000000001,0.883,0.0,5,0.8170000000000001,-3.2260000000000004,0,0.219,127.961,4,0.499
16144,Break Free,1,214840,0.0064,0.687,0.7020000000000001,4.35e-05,7,0.204,-5.324,0,0.0455,129.95600000000002,4,0.284
16151,Mo Bamba,1,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
16153,Praise The Lord (Da Shine),1,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294
16154,No Stylist,1,192172,0.0215,0.765,0.7040000000000001,0.0,5,0.227,-4.589,0,0.127,147.055,4,0.498
16156,Backin' It Up (feat. Cardi B),1,190466,0.0886,0.7959999999999999,0.68,0.0,10,0.268,-4.853,0,0.353,164.93200000000004,4,0.565
16159,New Patek,1,343099,0.0367,0.85,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718
16161,Pull Up (feat. NAV),1,193575,0.484,0.828,0.37,0.0,7,0.119,-7.441,0,0.26,149.964,4,0.5489999999999999
16163,Barbie Dreams,1,279866,0.313,0.855,0.787,0.0,8,0.194,-4.134,0,0.334,88.00299999999999,4,0.7020000000000001
16169,Do You Understand? (feat. Gunna & Tory Lanez),1,279256,0.0583,0.878,0.527,0.0,4,0.0976,-5.194,0,0.111,129.964,4,0.17800000000000002
16170,APESHIT,1,264853,0.0133,0.705,0.784,0.0,2,0.168,-6.477,1,0.271,160.035,4,0.377
16172,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",1,190514,0.0712,0.611,0.929,0.0,7,0.0379,-3.265,1,0.484,78.072,4,0.5870000000000001
16176,The Return,1,252133,0.113,0.8,0.956,0.0,11,0.107,-4.432,0,0.17800000000000002,90.025,4,0.65
16192,Hot N*gga,1,194561,0.0505,0.794,0.51,1.81e-06,9,0.0562,-7.314,1,0.42,167.87900000000005,4,0.18
16201,Fukk Sleep,1,192973,0.443,0.7929999999999999,0.412,7.43e-05,2,0.219,-9.305,1,0.364,135.937,4,0.307
16229,The Night We Met (feat. Phoebe Bridgers),1,208173,0.962,0.424,0.4370000000000001,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131
16287,Mo Bamba,1,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
16288,Noticed,1,165000,0.462,0.6990000000000001,0.5579999999999999,0.0,11,0.116,-7.622000000000001,1,0.0603,79.992,4,0.493
16289,STOOPID,1,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001
16291,Drip Too Hard,1,145603,0.0945,0.9,0.653,0.0,1,0.528,-6.9620000000000015,0,0.289,112.503,4,0.399
16292,No Rest,1,135535,0.0186,0.655,0.498,4.47e-06,9,0.139,-13.147,1,0.0479,162.861,4,0.508
16295,Taking A Walk,1,121680,0.68,0.767,0.5379999999999999,0.0,0,0.192,-6.044,0,0.052000000000000005,81.031,4,0.343
16299,Yoppa (with BlocBoy JB),1,163404,0.125,0.8140000000000001,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.34700000000000003
16300,CLOUT COBAIN | CLOUT CO13A1N,1,231333,0.591,0.794,0.448,0.0,10,0.109,-4.771,0,0.0539,120.055,4,0.588
16304,FEFE (feat. Nicki Minaj & Murda Beatz),1,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
16313,Shake It Up,1,116680,0.128,0.7759999999999999,0.608,0.0,10,0.0932,-6.478,0,0.104,156.025,4,0.402
16314,151 Rum,1,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
16318,Oh My,1,248093,0.342,0.7120000000000001,0.626,0.0,11,0.108,-7.966,0,0.174,96.177,4,0.721
16323,Nephew (feat. Lil Pump),1,202962,0.004220000000000001,0.792,0.454,0.0,9,0.285,-6.752999999999999,1,0.458,161.993,4,0.674
16342,Ain't No Rest for the Wicked,1,175493,0.0438,0.634,0.8490000000000001,0.0,0,0.363,-7.075,1,0.105,156.004,4,0.919
16435,Taking A Walk,1,121680,0.68,0.767,0.5379999999999999,0.0,0,0.192,-6.044,0,0.052000000000000005,81.031,4,0.343
16436,Fuck Love (feat. Trippie Redd),1,146520,0.0172,0.797,0.5329999999999999,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,0.329
16439,No Rest,1,135535,0.0186,0.655,0.498,4.47e-06,9,0.139,-13.147,1,0.0479,162.861,4,0.508
16440,Together,1,164576,0.893,0.615,0.444,8.06e-06,8,0.127,-6.773,0,0.0282,120.098,4,0.125
16441,Lies (feat. Lil Skies),1,206386,0.0262,0.779,0.626,0.00488,10,0.114,-7.73,0,0.067,140.078,4,0.419
16442,Save That Shit,1,231546,0.0262,0.534,0.583,0.0,2,0.421,-8.672,1,0.0288,105.997,4,0.145
16444,SAD!,1,166605,0.258,0.74,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,4,0.473
16446,Betrayed,1,187453,0.416,0.823,0.419,0.0,10,0.105,-10.358,0,0.165,119.958,4,0.277
16447,Wasted (feat. Lil Uzi Vert),1,258475,0.0381,0.742,0.579,0.0,0,0.0952,-5.024,1,0.202,144.994,4,0.502
16448,Cloudy Skies,1,193107,0.138,0.708,0.84,0.0,7,0.227,-4.825,1,0.181,151.715,4,0.895
16449,Nicotine Patches,1,156033,0.0174,0.743,0.569,0.000736,0,0.264,-9.703,0,0.131,145.905,4,0.384
16462,Faygo Dreams,1,171906,0.224,0.748,0.66,0.053,6,0.101,-4.704,1,0.0487,137.033,4,0.328
16463,Spotlight,1,177600,0.0145,0.546,0.8220000000000001,0.0,7,0.742,-4.4830000000000005,1,0.151,150.06,4,0.615
16474,Problems,1,209213,0.000144,0.64,0.5579999999999999,0.865,1,0.103,-7.0779999999999985,1,0.0271,115.007,4,0.207
16477,Benz Truck (гелик),1,159986,0.0498,0.602,0.762,0.008190000000000001,2,0.121,-6.149,0,0.0347,92.02,4,0.112
16480,Awful Things,1,214426,0.0157,0.368,0.7959999999999999,0.0,1,0.0694,-4.923,0,0.0823,170.033,4,0.181
16483,U Said,1,224053,0.0434,0.265,0.8270000000000001,0.0,7,0.117,-4.6610000000000005,1,0.104,82.03200000000002,4,0.131
16485,One Kiss (with Dua Lipa),1,214846,0.037000000000000005,0.7909999999999999,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.5920000000000001
16486,DDU-DU DDU-DU,1,209355,0.0323,0.6709999999999999,0.8590000000000001,0.0,4,0.267,-3.922,0,0.0833,139.931,4,0.389
16487,breathin,1,198160,0.0211,0.568,0.6559999999999999,1.3699999999999998e-05,8,0.213,-5.4129999999999985,1,0.0433,100.049,4,0.364
16488,Without Me,1,201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999
16489,Better Now,1,231266,0.354,0.68,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374
16491,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",1,212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
16492,1999,1,189000,0.0227,0.7390000000000001,0.742,1.39e-06,7,0.229,-4.586,1,0.0329,124.016,4,0.659
16493,Girls Like You (feat. Cardi B),1,235545,0.568,0.851,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.448
16494,Woman Like Me (feat. Nicki Minaj),1,228206,0.173,0.757,0.8490000000000001,0.0,5,0.0878,-3.424,0,0.0536,150.036,4,0.826
16495,"Thunderclouds (with Sia, Diplo & Labrinth)",1,187026,0.0085,0.691,0.716,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,0.507
16496,Level Up,1,204150,0.0142,0.746,0.825,0.0107,1,0.121,-4.666,1,0.16899999999999998,152.914,4,0.584
16497,Happier,1,214289,0.191,0.687,0.792,0.0,5,0.16699999999999998,-2.749,1,0.0452,100.015,4,0.6709999999999999
16498,Delicate,1,232253,0.21600000000000005,0.75,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499
16500,7/11,1,213506,0.0128,0.747,0.705,0.0,9,0.126,-5.1370000000000005,0,0.126,136.024,4,0.56
16501,All For You,1,219640,0.135,0.65,0.718,9.53e-05,1,0.106,-4.365,0,0.0384,114.034,4,0.6859999999999999
16502,I Like Me Better,1,197436,0.535,0.752,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419
16503,As If It's Your Last,1,213264,0.0688,0.7859999999999999,0.853,0.0,8,0.0759,-2.687,1,0.0816,125.034,4,0.45
16504,Electricity (with Dua Lipa),1,238173,0.0104,0.588,0.67,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505
16505,2002,1,186986,0.0372,0.6970000000000001,0.6829999999999999,0.0,1,0.13699999999999998,-2.881,0,0.117,96.133,4,0.603
16506,Swish Swish,1,242520,0.0184,0.8390000000000001,0.705,1.77e-05,5,0.102,-5.194,0,0.0445,119.954,4,0.575
16507,no tears left to cry,1,205920,0.04,0.6990000000000001,0.713,3.11e-06,9,0.294,-5.5070000000000014,0,0.0594,121.993,4,0.354
16508,Sweet but Psycho,1,187436,0.0691,0.7190000000000001,0.7040000000000001,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628
16509,Better,1,229412,0.0984,0.442,0.585,0.391,0,0.14,-10.332,0,0.0964,97.565,4,0.116
16510,Want To,1,211817,0.0788,0.5720000000000001,0.691,0.000132,8,0.0619,-4.783,0,0.123,92.082,4,0.318
16511,BOOMBAYAH,1,240848,0.00264,0.6579999999999999,0.836,1.02e-06,5,0.507,-3.282,0,0.0549,124.969,4,0.387
16512,I Like It,1,253390,0.099,0.816,0.726,0.0,5,0.3720000000000001,-3.998,0,0.129,136.048,4,0.65
16513,Back To You,1,210240,0.0984,0.6,0.6829999999999999,1.26e-06,6,0.11,-6.271,1,0.0493,102.036,4,0.494
16514,Youngblood,1,203417,0.0169,0.596,0.8540000000000001,0.0,7,0.124,-5.114,0,0.463,120.274,4,0.152
16515,lovely (with Khalid),1,200185,0.934,0.35100000000000003,0.29600000000000004,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12
16516,Promises (with Sam Smith),1,213309,0.0119,0.7809999999999999,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486
16517,Rise,1,194407,0.32299999999999995,0.69,0.784,0.0,1,0.203,-4.6530000000000005,1,0.032,106.066,4,0.669
16519,This Feeling,1,199226,0.0558,0.575,0.5710000000000001,0.0,1,0.0912,-7.9060000000000015,1,0.0439,105.049,4,0.449
16520,Creep On Me,1,194777,0.34700000000000003,0.449,0.597,1.03e-05,9,0.197,-4.401,0,0.14,134.59799999999998,5,0.505
16521,Beautiful (feat. Camila Cabello),1,180000,0.34600000000000003,0.638,0.7170000000000001,0.0,2,0.105,-4.722,1,0.0337,100.027,4,0.249
16522,Tints (feat. Kendrick Lamar),1,269106,0.101,0.7979999999999999,0.867,0.0,1,0.0634,-5.971,0,0.12,109.04,4,0.6679999999999999
16523,All I Am,1,218868,0.0445,0.74,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536
16525,Lost In Japan - Remix,1,201253,0.0882,0.6940000000000001,0.852,0.0,7,0.334,-5.34,0,0.257,107.178,4,0.377
16527,Eastside (with Halsey & Khalid),1,173799,0.555,0.56,0.68,0.0,6,0.116,-7.648,0,0.321,89.391,4,0.319
16528,Raise Your Glass,1,203333,0.00629,0.7,0.695,0.0,7,0.0319,-4.973,1,0.0897,122.028,4,0.633
16530,I Wanna Know (feat. Bea Miller),1,197938,0.0253,0.6609999999999999,0.725,0.0,6,0.123,-4.859,1,0.0563,119.927,4,0.605
16531,She Don't (feat. Ty Dolla $Ign),1,264097,0.268,0.65,0.478,0.0,7,0.177,-7.512,0,0.05,99.979,4,0.147
16534,The Middle,1,184732,0.171,0.753,0.657,0.0,7,0.112,-3.0610000000000004,1,0.0449,107.01,4,0.4370000000000001
16535,My My My!,1,204726,0.004070000000000001,0.701,0.458,0.000151,1,0.045,-7.749,1,0.0836,102.967,4,0.482
16537,Stay (with Alessia Cara),1,210090,0.253,0.69,0.622,0.0,5,0.116,-5.025,0,0.0622,102.04,4,0.544
16538,Forever Young,1,237076,0.0426,0.6,0.96,0.0,4,0.0882,-1.807,1,0.095,109.863,4,0.503
16539,Dimple,1,196776,0.142,0.612,0.8440000000000001,0.0,5,0.287,-4.694,0,0.0756,134.868,4,0.653
16541,Dance To This (feat. Ariana Grande),1,231846,0.00632,0.736,0.7559999999999999,0.00577,11,0.106,-7.099,1,0.047,117.016,4,0.7120000000000001
16545,Don't Let Me Down,1,208373,0.157,0.532,0.8690000000000001,0.00508,11,0.136,-5.0939999999999985,1,0.172,159.803,4,0.422
16548,Trust My Lonely,1,199706,0.00541,0.583,0.662,1.96e-06,0,0.284,-6.025,1,0.156,150.305,4,0.636
16772,...Baby One More Time,1,211066,0.202,0.759,0.6990000000000001,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,0.907
16773,Crazy In Love,1,236133,0.00249,0.6459999999999999,0.77,0.0,2,0.0715,-6.596,0,0.226,99.165,4,0.6809999999999999
16775,Oops!...I Did It Again,1,211160,0.3,0.7509999999999999,0.8340000000000001,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894
16776,Wannabe,1,173026,0.101,0.768,0.8640000000000001,0.0,11,0.162,-6.145,1,0.0324,110.008,4,0.8909999999999999
16780,Bye Bye Bye,1,200400,0.031,0.61,0.926,0.0012,8,0.0821,-4.843,0,0.0479,172.638,4,0.861
16782,Since U Been Gone,1,188960,0.00165,0.662,0.741,0.0303,0,0.114,-5.4060000000000015,1,0.0334,131.0,4,0.404
16783,No Scrubs,1,214400,0.0251,0.743,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4,0.59
16784,Survivor,1,254026,0.0559,0.514,0.911,0.0,1,0.775,-2.027,0,0.41,161.109,4,0.619
16791,Redbone,1,326933,0.172,0.745,0.35600000000000004,0.00943,1,0.123,-10.425,1,0.0941,160.033,4,0.607
16792,Despacito - Remix,1,228826,0.228,0.653,0.816,0.0,2,0.0967,-4.353,1,0.16699999999999998,178.08599999999996,4,0.816
16793,HUMBLE.,1,177000,0.000282,0.908,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421
16795,24K Magic,1,225983,0.034,0.818,0.8029999999999999,0.0,1,0.153,-4.282,1,0.0797,106.97,4,0.632
16796,1-800-273-8255,1,250173,0.57,0.62,0.574,0.0,5,0.19,-7.7879999999999985,0,0.0479,100.021,4,0.35200000000000004
16797,That's What I Like,1,206693,0.013,0.853,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86
16798,Scars To Your Beautiful,1,230226,0.0285,0.573,0.7390000000000001,0.0,0,0.111,-5.74,1,0.129,97.085,4,0.451
16801,Issues,1,176320,0.401,0.728,0.415,0.0,8,0.0616,-6.852,1,0.0639,114.145,4,0.455
16802,Love Galore (feat. Travis Scott),1,275080,0.111,0.795,0.594,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409
16804,Praying,1,230269,0.48,0.565,0.381,0.0,10,0.109,-7.204,1,0.0302,73.483,4,0.325
16805,Million Reasons,1,205280,0.4370000000000001,0.665,0.424,0.0,0,0.107,-7.837999999999999,1,0.0444,129.911,4,0.134
16806,What About Us,1,269600,0.0285,0.489,0.588,2.11e-06,1,0.0906,-6.1770000000000005,1,0.0507,113.617,4,0.187
16807,Shape of You,1,233712,0.581,0.825,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.931
16808,Something Just Like This,1,247626,0.0306,0.607,0.649,2.46e-05,11,0.174,-6.695,0,0.0362,102.996,4,0.505
16810,Feel It Still,1,163253,0.0417,0.8009999999999999,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754
16811,Stay (with Alessia Cara),1,210090,0.253,0.69,0.622,0.0,5,0.116,-5.025,0,0.0622,102.04,4,0.544
16818,Love,1,272742,0.487,0.527,0.366,0.0023,10,0.11,-10.943,1,0.0277,98.994,4,0.234
16820,Praying,1,230266,0.491,0.5760000000000001,0.39,0.0,10,0.111,-7.202000000000001,1,0.0297,73.433,4,0.319
16821,Galway Girl,1,170826,0.0735,0.624,0.8759999999999999,0.0,9,0.327,-3.374,1,0.1,99.943,4,0.7809999999999999
16826,Love$ick (feat. A$AP Rocky),1,192160,0.147,0.625,0.763,0.0106,8,0.214,-4.997,0,0.129,88.75299999999999,4,0.721
16851,The Weekend,1,272186,0.241,0.487,0.366,0.0,8,0.126,-9.405,0,0.0531,68.191,5,0.161
16852,Starboy,1,230453,0.141,0.6779999999999999,0.588,6.35e-06,7,0.13699999999999998,-7.015,1,0.276,186.005,4,0.486
16853,Get You (feat. Kali Uchis),1,278179,0.422,0.6579999999999999,0.294,5.2e-05,4,0.0749,-8.533,0,0.0321,74.038,4,0.358
16857,Bounce Back,1,222360,0.105,0.77,0.5670000000000001,0.0,2,0.125,-5.698,1,0.175,81.477,4,0.26
16858,Bodak Yellow,1,223962,0.0672,0.929,0.723,0.0,11,0.34600000000000003,-5.792000000000002,0,0.109,125.022,4,0.458
16861,DNA.,1,185946,0.00454,0.638,0.523,0.0,1,0.0842,-6.664,1,0.35700000000000004,139.91299999999998,4,0.422
16862,LOYALTY. FEAT. RIHANNA.,1,227360,0.0265,0.6579999999999999,0.535,0.0,9,0.2,-8.982999999999997,0,0.0573,110.684,4,0.419
16863,Bad and Boujee (feat. Lil Uzi Vert),1,343150,0.061,0.927,0.665,0.0,11,0.123,-5.313,1,0.244,127.076,4,0.175
16865,PRBLMS,1,246773,0.0307,0.417,0.58,1.45e-06,9,0.179,-4.574,1,0.207,68.58,5,0.139
16866,Crew (feat. Brent Faiyaz & Shy Glizzy),1,176702,0.133,0.728,0.607,0.0,1,0.0864,-8.417,0,0.132,129.938,4,0.445
16867,Who Dat Boy,1,205093,0.337,0.706,0.485,0.0,8,0.122,-9.671,1,0.331,115.414,4,0.14400000000000002
16873,Craving You,1,223626,0.0008990000000000002,0.607,0.841,0.0,9,0.34,-3.772,0,0.0371,104.978,4,0.505
16874,Broken Halos,1,180906,0.133,0.607,0.575,2.52e-06,8,0.0566,-7.066,1,0.0252,78.34100000000002,4,0.504
16882,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",1,245653,0.0578,0.737,0.452,1.4800000000000002e-05,0,0.187,-8.366,1,0.0534,117.962,4,0.096
16905,The Night We Met (feat. Phoebe Bridgers),1,208173,0.962,0.424,0.4370000000000001,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131
16960,Lost Without You,1,225076,0.928,0.409,0.13699999999999998,0.0,6,0.0706,-9.169,1,0.0446,162.08,1,0.106
16967,Bloom - Bonus Track,1,210080,0.882,0.5920000000000001,0.416,0.000586,1,0.112,-9.794,1,0.0246,96.002,4,0.417
16972,Tiny Dancer,1,377093,0.382,0.414,0.428,0.000243,0,0.14800000000000002,-11.097,1,0.0278,145.075,4,0.282
16973,Piano Man,1,336093,0.6,0.334,0.472,3.77e-06,0,0.317,-8.792,1,0.0277,179.167,3,0.431
16975,Imagine - Remastered 2010,1,187866,0.907,0.547,0.257,0.183,0,0.0935,-12.358,1,0.0252,75.752,4,0.16899999999999998
16985,The Scientist,1,309600,0.727,0.56,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999995,4,0.212
16994,Come Away With Me,1,198146,0.904,0.363,0.129,1.52e-06,0,0.157,-14.304,1,0.0322,80.367,3,0.147
16999,How to Save a Life,1,262533,0.269,0.64,0.743,0.0,10,0.101,-4.08,1,0.0379,122.035,4,0.361
17002,Say Something,1,229400,0.857,0.407,0.147,2.89e-06,2,0.0913,-8.822000000000003,1,0.0355,141.284,3,0.0765
17003,Someone Like You,1,285040,0.892,0.5589999999999999,0.33,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,0.285
17013,That's On Me,1,219552,0.0288,0.8029999999999999,0.648,0.0,4,0.0904,-9.185,0,0.198,131.925,4,0.5379999999999999
17015,Drip Too Hard,1,145603,0.0945,0.9,0.653,0.0,1,0.528,-6.9620000000000015,0,0.289,112.503,4,0.399
17016,Chanel (Go Get It) [feat. Gunna & Lil Baby],1,201706,0.00183,0.938,0.5,0.0,4,0.077,-10.08,0,0.14400000000000002,140.011,4,0.462
17017,PASS OUT (feat. 21 Savage),1,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999995,4,0.441
17019,ZEZE (feat. Travis Scott & Offset),1,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.219,98.056,4,0.5429999999999999
17021,Yoppa (with BlocBoy JB),1,163404,0.125,0.8140000000000001,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.34700000000000003
17023,Murder On My Mind,1,268434,0.145,0.759,0.73,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,4,0.74
17024,WORKIN ME,1,169620,0.182,0.79,0.629,7.06e-06,8,0.338,-4.055,1,0.142,170.023,4,0.267
17025,Mona Lisa (feat. Kendrick Lamar),1,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.16899999999999998,122.078,4,0.49
17028,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",1,230408,0.235,0.68,0.732,0.000174,10,0.0705,-7.108,0,0.27,75.422,4,0.8640000000000001
17029,"If I'm Lyin, I'm Flyin",1,130929,0.1,0.715,0.617,3.62e-06,11,0.18600000000000005,-5.558,0,0.242,176.108,4,0.289
17030,Major (feat. Key Glock),1,195546,0.0109,0.907,0.65,0.000424,6,0.107,-5.6610000000000005,0,0.312,147.026,4,0.626
17031,Balenciaga Challenge (feat. Offset),1,187216,0.128,0.746,0.404,2.05e-05,10,0.19,-9.849,0,0.403,142.91299999999995,4,0.6859999999999999
17032,On The Run (feat. Offset),1,263933,0.00383,0.964,0.502,0.0,0,0.0874,-7.604,1,0.191,127.993,4,0.551
17037,WIFI LIT,1,176630,0.064,0.884,0.579,2.38e-06,2,0.182,-6.847,1,0.299,144.97299999999996,4,0.313
17039,Jefe (feat. Meek Mill),1,208486,0.0925,0.713,0.825,0.0,2,0.58,-5.25,1,0.28800000000000003,127.95,4,0.742
17042,Murda (feat. Trippie Redd),1,183681,0.28,0.691,0.5660000000000001,0.0,4,0.106,-5.212999999999999,0,0.227,147.982,4,0.29100000000000004
17043,YOSEMITE,1,150043,0.28300000000000003,0.785,0.5539999999999999,3.4e-06,0,0.116,-6.5710000000000015,1,0.0409,128.047,4,0.14400000000000002
17044,Let It Fly (feat. Travis Scott),1,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
17047,My Jeans (Lil Baby & Gunna feat. Young Thug),1,196447,0.118,0.624,0.72,0.0,11,0.54,-5.894,1,0.139,100.613,5,0.354
17048,Icey,1,232146,0.0075,0.7959999999999999,0.35700000000000004,0.0,1,0.0966,-11.678,1,0.344,150.039,4,0.454
17051,151 Rum,1,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
17056,Kept Back (feat. Lil Pump),1,177651,0.0713,0.907,0.637,0.0,10,0.0816,-5.497999999999998,1,0.117,130.012,4,0.496
17060,Wake Up in the Sky,1,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.3670000000000001
17063,Nephew (feat. Lil Pump),1,202962,0.004220000000000001,0.792,0.454,0.0,9,0.285,-6.752999999999999,1,0.458,161.993,4,0.674
17071,LAMB TALK,1,172440,0.14,0.911,0.597,0.0,11,0.116,-6.517,0,0.273,142.036,4,0.315
17072,Life Goes On,1,247054,0.0021,0.716,0.541,0.0,1,0.115,-7.909,1,0.149,139.97799999999998,4,0.387
17073,Who Want The Smoke?,1,198666,0.0732,0.899,0.7509999999999999,0.0,11,0.127,-4.063,0,0.311,140.029,4,0.636
17074,Ned Flanders (feat. A$AP Ferg),1,161013,0.0254,0.936,0.495,0.0,1,0.087,-6.062,1,0.229,139.951,4,0.299
17075,CAROUSEL,1,180182,0.229,0.428,0.403,0.0,5,0.22,-5.914,0,0.209,95.387,5,0.133
17076,Album of the Year - Freestyle,1,138872,0.0805,0.705,0.816,0.0,10,0.476,-7.046,0,0.32,94.211,4,0.929
17079,STARGAZING,1,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564
17089,Bigger Than You (feat. Drake & Quavo),1,225893,0.247,0.888,0.515,0.0,1,0.446,-6.246,1,0.271,141.009,4,0.264
17091,CLOUT COBAIN | CLOUT CO13A1N,1,231333,0.591,0.794,0.448,0.0,10,0.109,-4.771,0,0.0539,120.055,4,0.588
17092,Drug Addicts,1,175774,0.0121,0.932,0.481,0.0004969999999999999,1,0.097,-9.499,0,0.162,142.078,4,0.197
